	apiUrl	id	isHosted	pillarId	pillarName	sectionId	sectionName	type	webPublicationDate	webTitle	webUrl
634	https://content.guardianapis.com/uk/2007/apr/19/politics.terrorism	uk/2007/apr/19/politics.terrorism	False	pillar/news	News	uk-news	UK news	article	2007-04-18T23:20:49Z	Compromise sought on detention period	https://www.theguardian.com/uk/2007/apr/19/politics.terrorism
635	https://content.guardianapis.com/world/2007/sep/11/international.mainsection1	world/2007/sep/11/international.mainsection1	False	pillar/news	News	world	World news	article	2007-09-10T23:16:38Z	International news in brief	https://www.theguardian.com/world/2007/sep/11/international.mainsection1
636	https://content.guardianapis.com/world/2007/oct/09/spain	world/2007/oct/09/spain	False	pillar/news	News	world	World news	article	2007-10-09T12:15:33Z	One injured in Bilbao car blast	https://www.theguardian.com/world/2007/oct/09/spain
637	https://content.guardianapis.com/commentisfree/2007/jul/26/terrorism.comment	commentisfree/2007/jul/26/terrorism.comment	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-25T23:12:18Z	Leader: Taking liberties	https://www.theguardian.com/commentisfree/2007/jul/26/terrorism.comment
638	https://content.guardianapis.com/commentisfree/2007/apr/26/asthedoorclosesa	commentisfree/2007/apr/26/asthedoorclosesa	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-04-26T14:30:52Z	Railing at the waves	https://www.theguardian.com/commentisfree/2007/apr/26/asthedoorclosesa
639	https://content.guardianapis.com/uk/2007/nov/11/military.ameliahill	uk/2007/nov/11/military.ameliahill	False	pillar/news	News	uk-news	UK news	article	2007-11-11T01:07:09Z	Ex-soldier, 23, on spy charge	https://www.theguardian.com/uk/2007/nov/11/military.ameliahill
640	https://content.guardianapis.com/news/audio/2007/jul/25/newsdesk509	news/audio/2007/jul/25/newsdesk509	False	pillar/news	News	news	News	audio	2007-07-25T10:55:45Z	Newsdesk: 25.07.2007	https://www.theguardian.com/news/audio/2007/jul/25/newsdesk509
641	https://content.guardianapis.com/commentisfree/2007/dec/21/pakistansfutureimperfect	commentisfree/2007/dec/21/pakistansfutureimperfect	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-21T20:00:00Z	Pakistan's future imperfect	https://www.theguardian.com/commentisfree/2007/dec/21/pakistansfutureimperfect
642	https://content.guardianapis.com/world/2007/jan/05/books.booksnews	world/2007/jan/05/books.booksnews	False	pillar/news	News	world	World news	article	2007-01-05T23:57:29Z	Terror, bribery and intrigue: the bloody past fuelling Lima's literary renaissance	https://www.theguardian.com/world/2007/jan/05/books.booksnews
643	https://content.guardianapis.com/commentisfree/2007/apr/26/showandtell	commentisfree/2007/apr/26/showandtell	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-04-26T12:30:05Z	Show and tell	https://www.theguardian.com/commentisfree/2007/apr/26/showandtell
644	https://content.guardianapis.com/commentisfree/2007/nov/08/tyrannyonthemarch	commentisfree/2007/nov/08/tyrannyonthemarch	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-08T20:45:54Z	Tyranny on the march	https://www.theguardian.com/commentisfree/2007/nov/08/tyrannyonthemarch
645	https://content.guardianapis.com/commentisfree/2007/jul/04/themandus	commentisfree/2007/jul/04/themandus	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-04T06:00:58Z	Them and us	https://www.theguardian.com/commentisfree/2007/jul/04/themandus
646	https://content.guardianapis.com/commentisfree/2007/oct/15/rudysrecklesswaywithlawan	commentisfree/2007/oct/15/rudysrecklesswaywithlawan	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-15T20:30:00Z	Giuliani's Napoleon complex	https://www.theguardian.com/commentisfree/2007/oct/15/rudysrecklesswaywithlawan
647	https://content.guardianapis.com/media/2007/may/17/sundaytimes.pressandpublishing	media/2007/may/17/sundaytimes.pressandpublishing	False	pillar/news	News	media	Media	article	2007-05-17T10:14:50Z	Man charged over Sunday Times al-Qaida article	https://www.theguardian.com/media/2007/may/17/sundaytimes.pressandpublishing
648	https://content.guardianapis.com/commentisfree/2007/jul/13/statingtheobvious	commentisfree/2007/jul/13/statingtheobvious	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-13T15:30:00Z	Downing Street's deaf ears	https://www.theguardian.com/commentisfree/2007/jul/13/statingtheobvious
649	https://content.guardianapis.com/news/blog/2007/dec/04/newsdesknotesfortuesdaydec	news/blog/2007/dec/04/newsdesknotesfortuesdaydec	False	pillar/news	News	news	News	article	2007-12-04T12:05:57Z	Newsdesk notes for Tuesday December 4	https://www.theguardian.com/news/blog/2007/dec/04/newsdesknotesfortuesdaydec
650	https://content.guardianapis.com/uk/2007/dec/07/race.religion	uk/2007/dec/07/race.religion	False	pillar/news	News	world	World news	article	2007-12-07T23:53:23Z	Letters: Race, class and freedom of speech	https://www.theguardian.com/uk/2007/dec/07/race.religion
651	https://content.guardianapis.com/world/2007/dec/06/film.usa	world/2007/dec/06/film.usa	False	pillar/news	News	world	World news	article	2007-12-06T10:07:52Z	Actor Sutherland jailed for drink-driving	https://www.theguardian.com/world/2007/dec/06/film.usa
652	https://content.guardianapis.com/uk/2007/jun/30/terrorism.london	uk/2007/jun/30/terrorism.london	False	pillar/news	News	uk-news	UK news	article	2007-06-30T01:39:52Z	Car bombs come to London	https://www.theguardian.com/uk/2007/jun/30/terrorism.london
653	https://content.guardianapis.com/world/2007/dec/05/sudan.travelnews	world/2007/dec/05/sudan.travelnews	False	pillar/news	News	world	World news	article	2007-12-05T02:12:07Z	The question: Should I go on holiday in Sudan?	https://www.theguardian.com/world/2007/dec/05/sudan.travelnews
654	https://content.guardianapis.com/world/2007/nov/05/usa1	world/2007/nov/05/usa1	False	pillar/news	News	world	World news	article	2007-11-05T19:49:06Z	Marie Cocco writes on legal and healthcare concerns in a post-9/11 New York	https://www.theguardian.com/world/2007/nov/05/usa1
655	https://content.guardianapis.com/commentisfree/2007/oct/13/lindablair	commentisfree/2007/oct/13/lindablair	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-13T09:00:09Z	Do panic!	https://www.theguardian.com/commentisfree/2007/oct/13/lindablair
656	https://content.guardianapis.com/uk/2007/dec/18/world.terrorism	uk/2007/dec/18/world.terrorism	False	pillar/news	News	uk-news	UK news	article	2007-12-18T00:03:24Z	British suspect in alleged bomb plot fled after guards let him pray at mosque	https://www.theguardian.com/uk/2007/dec/18/world.terrorism
657	https://content.guardianapis.com/uk/2007/oct/09/terrorism.immigrationpolicy	uk/2007/oct/09/terrorism.immigrationpolicy	False	pillar/news	News	uk-news	UK news	article	2007-10-09T17:49:03Z	Met chief urges longer detention limit	https://www.theguardian.com/uk/2007/oct/09/terrorism.immigrationpolicy
658	https://content.guardianapis.com/uk/2007/jul/10/terrorism.world	uk/2007/jul/10/terrorism.world	False	pillar/news	News	uk-news	UK news	article	2007-07-10T15:20:06Z	Clarke denounces 'ridiculous' lies of July 21 plotters	https://www.theguardian.com/uk/2007/jul/10/terrorism.world
659	https://content.guardianapis.com/world/2007/dec/01/australia.iraq	world/2007/dec/01/australia.iraq	False	pillar/news	News	world	World news	article	2007-12-01T01:16:40Z	Rudd sets date for Iraq pull-out	https://www.theguardian.com/world/2007/dec/01/australia.iraq
660	https://content.guardianapis.com/artanddesign/2007/dec/11/art.ukcrime	artanddesign/2007/dec/11/art.ukcrime	False	pillar/arts	Arts	artanddesign	Art and design	article	2007-12-11T23:59:27Z	Madeleine Bunting: The policing of the artist	https://www.theguardian.com/artanddesign/2007/dec/11/art.ukcrime
661	https://content.guardianapis.com/politics/2007/oct/31/liberaldemocrats.nickclegg	politics/2007/oct/31/liberaldemocrats.nickclegg	False	pillar/news	News	politics	Politics	article	2007-10-31T16:30:27Z	Key points of Clegg and Huhne's leadership manifestos	https://www.theguardian.com/politics/2007/oct/31/liberaldemocrats.nickclegg
662	https://content.guardianapis.com/politics/2007/feb/04/uk.foreignpolicy	politics/2007/feb/04/uk.foreignpolicy	False	pillar/news	News	politics	Politics	article	2007-02-04T23:51:39Z	Britain's bleak vision of the next decade	https://www.theguardian.com/politics/2007/feb/04/uk.foreignpolicy
663	https://content.guardianapis.com/uk/2007/jul/16/humanrights.immigrationpolicy	uk/2007/jul/16/humanrights.immigrationpolicy	False	pillar/news	News	uk-news	UK news	article	2007-07-16T17:20:49Z	Watchdog warns over number plate snooping	https://www.theguardian.com/uk/2007/jul/16/humanrights.immigrationpolicy
664	https://content.guardianapis.com/world/2007/oct/06/spain.international	world/2007/oct/06/spain.international	False	pillar/news	News	world	World news	article	2007-10-05T23:12:49Z	Protests after Spanish police arrest leaders of banned party	https://www.theguardian.com/world/2007/oct/06/spain.international
665	https://content.guardianapis.com/politics/2007/nov/01/uk.saudiarabia	politics/2007/nov/01/uk.saudiarabia	False	pillar/news	News	politics	Politics	article	2007-11-01T00:15:26Z	PM avoids rights in Saudi talks	https://www.theguardian.com/politics/2007/nov/01/uk.saudiarabia
666	https://content.guardianapis.com/commentisfree/2007/dec/11/thepolicingoftheartist	commentisfree/2007/dec/11/thepolicingoftheartist	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-11T06:00:00Z	The policing of the artist	https://www.theguardian.com/commentisfree/2007/dec/11/thepolicingoftheartist
667	https://content.guardianapis.com/technology/2007/apr/04/hacking.internetcrime	technology/2007/apr/04/hacking.internetcrime	False	pillar/news	News	technology	Technology	article	2007-04-04T15:00:45Z	Hacker faces US justice after extradition appeal fails	https://www.theguardian.com/technology/2007/apr/04/hacking.internetcrime
668	https://content.guardianapis.com/world/2007/oct/05/spain.paulhamilos1	world/2007/oct/05/spain.paulhamilos1	False	pillar/news	News	world	World news	article	2007-10-05T17:40:35Z	Spanish police arrest 22 leading Basque separatists	https://www.theguardian.com/world/2007/oct/05/spain.paulhamilos1
669	https://content.guardianapis.com/uk/2007/oct/28/religion.world	uk/2007/oct/28/religion.world	False	pillar/news	News	uk-news	UK news	article	2007-10-28T11:22:50Z	Muslim Forum hits out at suicide bomber film	https://www.theguardian.com/uk/2007/oct/28/religion.world
670	https://content.guardianapis.com/world/2007/oct/31/spain	world/2007/oct/31/spain	False	pillar/news	News	world	World news	article	2007-10-31T14:27:59Z	The worst Islamist attack in European history	https://www.theguardian.com/world/2007/oct/31/spain
671	https://content.guardianapis.com/commentisfree/2007/jul/31/theyankssizeupgordon	commentisfree/2007/jul/31/theyankssizeupgordon	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-31T17:40:00Z	The Yanks size up Gordon	https://www.theguardian.com/commentisfree/2007/jul/31/theyankssizeupgordon
672	https://content.guardianapis.com/commentisfree/2007/apr/06/guantanamo.july7	commentisfree/2007/apr/06/guantanamo.july7	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-04-05T23:11:50Z	Leader: Guantánamo Bay	https://www.theguardian.com/commentisfree/2007/apr/06/guantanamo.july7
673	https://content.guardianapis.com/commentisfree/2007/nov/23/whosesecurity	commentisfree/2007/nov/23/whosesecurity	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-23T09:00:00Z	Whose security?	https://www.theguardian.com/commentisfree/2007/nov/23/whosesecurity
674	https://content.guardianapis.com/world/2007/nov/21/israel.guardianletters	world/2007/nov/21/israel.guardianletters	False	pillar/news	News	world	World news	article	2007-11-21T00:03:16Z	Letters: Gaza must be the priority in Annapolis	https://www.theguardian.com/world/2007/nov/21/israel.guardianletters
675	https://content.guardianapis.com/world/deadlineusa/2007/nov/23/desis08	world/deadlineusa/2007/nov/23/desis08	False	pillar/news	News	us-news	US news	article	2007-11-23T15:00:46Z	Desis '08	https://www.theguardian.com/world/deadlineusa/2007/nov/23/desis08
676	https://content.guardianapis.com/society/2007/apr/05/communities.religion	society/2007/apr/05/communities.religion	False	pillar/news	News	society	Society	article	2007-04-05T11:56:31Z	Kelly outlines plans to isolate extremists	https://www.theguardian.com/society/2007/apr/05/communities.religion
677	https://content.guardianapis.com/commentisfree/2007/dec/05/theunscounterterrorismopportunity	commentisfree/2007/dec/05/theunscounterterrorismopportunity	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-05T21:00:00Z	The UN's counterterrorism opportunity	https://www.theguardian.com/commentisfree/2007/dec/05/theunscounterterrorismopportunity
678	https://content.guardianapis.com/media/2007/jul/06/israel.broadcasting	media/2007/jul/06/israel.broadcasting	False	pillar/news	News	world	World news	article	2007-07-06T09:58:14Z	John Simpson and Rageh Omaar celebrate the release of Alan Johnston	https://www.theguardian.com/media/2007/jul/06/israel.broadcasting
679	https://content.guardianapis.com/money/2007/aug/18/moneysupplement.scamsandfraud1	money/2007/aug/18/moneysupplement.scamsandfraud1	False	pillar/lifestyle	Lifestyle	money	Money	article	2007-08-18T22:55:53Z	Card fraud: It's criminal how victims are treated ...	https://www.theguardian.com/money/2007/aug/18/moneysupplement.scamsandfraud1
680	https://content.guardianapis.com/commentisfree/2007/dec/04/comment.iran	commentisfree/2007/dec/04/comment.iran	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-04T00:17:58Z	Oliver Kamm: Iran's nuclear ambitions	https://www.theguardian.com/commentisfree/2007/dec/04/comment.iran
681	https://content.guardianapis.com/politics/2007/jul/25/uksecurity.terrorism3	politics/2007/jul/25/uksecurity.terrorism3	False	pillar/news	News	politics	Politics	article	2007-07-25T14:47:26Z	Campaigners equate 56-day detention to internment	https://www.theguardian.com/politics/2007/jul/25/uksecurity.terrorism3
682	https://content.guardianapis.com/world/2007/nov/29/pakistan.declanwalsh2	world/2007/nov/29/pakistan.declanwalsh2	False	pillar/news	News	world	World news	article	2007-11-29T17:20:12Z	Musharraf to end emergency rule before elections	https://www.theguardian.com/world/2007/nov/29/pakistan.declanwalsh2
683	https://content.guardianapis.com/commentisfree/2007/oct/23/thegenderagenda	commentisfree/2007/oct/23/thegenderagenda	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-23T09:30:00Z	The gender agenda	https://www.theguardian.com/commentisfree/2007/oct/23/thegenderagenda
684	https://content.guardianapis.com/politics/2007/jul/29/weather.immigrationpolicy	politics/2007/jul/29/weather.immigrationpolicy	False	pillar/news	News	politics	Politics	article	2007-07-28T23:12:26Z	The mandarins planning how we would cope again	https://www.theguardian.com/politics/2007/jul/29/weather.immigrationpolicy
685	https://content.guardianapis.com/commentisfree/2007/nov/30/fairelectionsundermusharrafareimpossible	commentisfree/2007/nov/30/fairelectionsundermusharrafareimpossible	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-30T20:30:39Z	Fair elections under Musharraf are impossible	https://www.theguardian.com/commentisfree/2007/nov/30/fairelectionsundermusharrafareimpossible
686	https://content.guardianapis.com/commentisfree/2007/oct/22/thepriceofcausingchaos	commentisfree/2007/oct/22/thepriceofcausingchaos	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-22T18:00:00Z	The price of causing chaos	https://www.theguardian.com/commentisfree/2007/oct/22/thepriceofcausingchaos
687	https://content.guardianapis.com/uk/2007/jul/03/topstories3.terrorism	uk/2007/jul/03/topstories3.terrorism	False	pillar/news	News	uk-news	UK news	article	2007-07-03T01:39:19Z	British terrorists conspired in bombs plot - security officials	https://www.theguardian.com/uk/2007/jul/03/topstories3.terrorism
688	https://content.guardianapis.com/commentisfree/2007/jun/30/onthefrontline	commentisfree/2007/jun/30/onthefrontline	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-06-30T21:45:37Z	Working on the frontline	https://www.theguardian.com/commentisfree/2007/jun/30/onthefrontline
689	https://content.guardianapis.com/uk/2007/jul/03/terrorism.world1	uk/2007/jul/03/terrorism.world1	False	pillar/news	News	uk-news	UK news	article	2007-07-03T15:04:56Z	Muslim Council of Britain declares 'condemnation is not enough'	https://www.theguardian.com/uk/2007/jul/03/terrorism.world1
690	https://content.guardianapis.com/politics/2007/jun/12/houseofcommons.lords	politics/2007/jun/12/houseofcommons.lords	False	pillar/news	News	politics	Politics	article	2007-06-12T10:06:56Z	Yesterday in parliament	https://www.theguardian.com/politics/2007/jun/12/houseofcommons.lords
691	https://content.guardianapis.com/media/greenslade/2007/sep/12/courtclosesturkishpaperfor	media/greenslade/2007/sep/12/courtclosesturkishpaperfor	False	pillar/news	News	media	Media	article	2007-09-12T07:07:21Z	Court closes Turkish paper for 30 days	https://www.theguardian.com/media/greenslade/2007/sep/12/courtclosesturkishpaperfor
692	https://content.guardianapis.com/media/2007/mar/29/broadcasting.channel4	media/2007/mar/29/broadcasting.channel4	False	pillar/news	News	media	Media	article	2007-03-29T06:12:34Z	Channel 4 to air third suicide bomb documentary	https://www.theguardian.com/media/2007/mar/29/broadcasting.channel4
693	https://content.guardianapis.com/politics/2007/mar/23/liberaldemocrats.immigrationpolicy	politics/2007/mar/23/liberaldemocrats.immigrationpolicy	False	pillar/news	News	politics	Politics	article	2007-03-23T11:55:28Z	Stop and search alienates minorities, says Campbell	https://www.theguardian.com/politics/2007/mar/23/liberaldemocrats.immigrationpolicy
694	https://content.guardianapis.com/politics/2007/jun/30/constitution.comment	politics/2007/jun/30/constitution.comment	False	pillar/news	News	politics	Politics	article	2007-06-29T23:07:36Z	Letters: Ideas to improve our democracy	https://www.theguardian.com/politics/2007/jun/30/constitution.comment
695	https://content.guardianapis.com/world/2007/nov/29/fashion.israel	world/2007/nov/29/fashion.israel	False	pillar/news	News	world	World news	article	2007-11-29T12:12:20Z	Fashion items or dangerous terrorist images? T-shirt trial divides a nation	https://www.theguardian.com/world/2007/nov/29/fashion.israel
696	https://content.guardianapis.com/commentisfree/2007/may/01/comment.terrorism	commentisfree/2007/may/01/comment.terrorism	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-04-30T23:05:32Z	Vikram Dodd: The Crevice trial exposes lack of scrutiny of security services	https://www.theguardian.com/commentisfree/2007/may/01/comment.terrorism
697	https://content.guardianapis.com/media/2007/aug/13/mondaymediasection14	media/2007/aug/13/mondaymediasection14	False	pillar/news	News	media	Media	article	2007-08-13T22:47:51Z	Letters: Aug 13	https://www.theguardian.com/media/2007/aug/13/mondaymediasection14
698	https://content.guardianapis.com/world/2007/nov/28/usa.israel	world/2007/nov/28/usa.israel	False	pillar/news	News	world	World news	article	2007-11-28T00:20:49Z	Rhetoric and reality: Bush's battle for the future of the Middle East	https://www.theguardian.com/world/2007/nov/28/usa.israel
699	https://content.guardianapis.com/world/2007/nov/27/usa.israel2	world/2007/nov/27/usa.israel2	False	pillar/news	News	world	World news	article	2007-11-27T20:23:47Z	Rhetoric crashes into reality at Annapolis	https://www.theguardian.com/world/2007/nov/27/usa.israel2
700	https://content.guardianapis.com/society/2007/sep/19/guardiansocietysupplement3	society/2007/sep/19/guardiansocietysupplement3	False	pillar/news	News	society	Society	article	2007-09-19T22:49:44Z	Eco Soundings: September 19	https://www.theguardian.com/society/2007/sep/19/guardiansocietysupplement3
701	https://content.guardianapis.com/uk/2007/nov/13/religion.london	uk/2007/nov/13/religion.london	False	pillar/news	News	uk-news	UK news	article	2007-11-13T00:04:37Z	Muslims more proud of local area, says poll	https://www.theguardian.com/uk/2007/nov/13/religion.london
702	https://content.guardianapis.com/world/2007/aug/21/film.india	world/2007/aug/21/film.india	False	pillar/news	News	world	World news	article	2007-08-21T22:54:33Z	Bollywood star released on bail in illegal gun case	https://www.theguardian.com/world/2007/aug/21/film.india
703	https://content.guardianapis.com/commentisfree/2007/jul/18/keepyoureyesofftheroads	commentisfree/2007/jul/18/keepyoureyesofftheroads	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-18T12:00:00Z	Keep your eyes off the roads	https://www.theguardian.com/commentisfree/2007/jul/18/keepyoureyesofftheroads
704	https://content.guardianapis.com/world/2007/sep/20/germany.kateconnolly	world/2007/sep/20/germany.kateconnolly	False	pillar/news	News	world	World news	article	2007-09-20T11:00:03Z	German defence minister ready to shoot down hijacked planes	https://www.theguardian.com/world/2007/sep/20/germany.kateconnolly
705	https://content.guardianapis.com/commentisfree/2007/dec/21/metchiefhasweatheredstorm	commentisfree/2007/dec/21/metchiefhasweatheredstorm	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-21T11:23:39Z	Met chief has weathered storm	https://www.theguardian.com/commentisfree/2007/dec/21/metchiefhasweatheredstorm
706	https://content.guardianapis.com/politics/2007/nov/10/weather.immigrationpolicy	politics/2007/nov/10/weather.immigrationpolicy	False	pillar/news	News	politics	Politics	article	2007-11-10T23:55:24Z	Brown: We were prepared for the worst	https://www.theguardian.com/politics/2007/nov/10/weather.immigrationpolicy
707	https://content.guardianapis.com/commentisfree/2007/nov/22/theeuspalestinianbotchup	commentisfree/2007/nov/22/theeuspalestinianbotchup	False	pillar/news	News	world	World news	article	2007-11-22T08:00:00Z	The EU's Palestinian botch-up	https://www.theguardian.com/commentisfree/2007/nov/22/theeuspalestinianbotchup
708	https://content.guardianapis.com/culture/2007/dec/20/1	culture/2007/dec/20/1	False	pillar/arts	Arts	culture	Culture	article	2007-12-20T07:11:10Z	Gareth McLean: Watch this	https://www.theguardian.com/culture/2007/dec/20/1
709	https://content.guardianapis.com/news/blog/2007/dec/20/intodaysnewsdeskpresentedb	news/blog/2007/dec/20/intodaysnewsdeskpresentedb	False	pillar/news	News	news	News	article	2007-12-20T13:04:10Z	Newsdesk notes for Thursday December 20	https://www.theguardian.com/news/blog/2007/dec/20/intodaysnewsdeskpresentedb
710	https://content.guardianapis.com/media/2007/aug/08/broadcasting.channel41	media/2007/aug/08/broadcasting.channel41	False	pillar/news	News	media	Media	article	2007-08-08T14:27:32Z	Police investigate second Dispatches film	https://www.theguardian.com/media/2007/aug/08/broadcasting.channel41
711	https://content.guardianapis.com/world/2007/jun/13/indonesia.ianmackinnon	world/2007/jun/13/indonesia.ianmackinnon	False	pillar/news	News	world	World news	article	2007-06-13T11:57:00Z	Alleged Bali bombing leader arrested	https://www.theguardian.com/world/2007/jun/13/indonesia.ianmackinnon
712	https://content.guardianapis.com/uk/2007/jul/16/terrorism.world1	uk/2007/jul/16/terrorism.world1	False	pillar/news	News	uk-news	UK news	article	2007-07-16T12:22:36Z	Doctor in court in car bomb plot case	https://www.theguardian.com/uk/2007/jul/16/terrorism.world1
713	https://content.guardianapis.com/world/2007/nov/08/srilanka	world/2007/nov/08/srilanka	False	pillar/news	News	world	World news	article	2007-11-08T11:56:59Z	Dozens killed as Sri Lanka fighting intensifies	https://www.theguardian.com/world/2007/nov/08/srilanka
714	https://content.guardianapis.com/politics/2007/dec/18/liberaldemocrats.uk	politics/2007/dec/18/liberaldemocrats.uk	False	pillar/news	News	politics	Politics	article	2007-12-18T15:19:47Z	Profile: Nick Clegg	https://www.theguardian.com/politics/2007/dec/18/liberaldemocrats.uk
715	https://content.guardianapis.com/media/2007/nov/19/mondaymediasection.law	media/2007/nov/19/mondaymediasection.law	False	pillar/news	News	media	Media	article	2007-11-19T08:07:04Z	Britain and the US are not shoulder to shoulder over defamation	https://www.theguardian.com/media/2007/nov/19/mondaymediasection.law
716	https://content.guardianapis.com/world/2007/jun/20/israel1	world/2007/jun/20/israel1	False	pillar/news	News	world	World news	article	2007-06-20T07:38:06Z	Israel willing to negotiate with Abbas to  shore up new Palestinian government	https://www.theguardian.com/world/2007/jun/20/israel1
717	https://content.guardianapis.com/commentisfree/2007/sep/13/agrimpicture	commentisfree/2007/sep/13/agrimpicture	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-09-13T10:30:00Z	A grim picture	https://www.theguardian.com/commentisfree/2007/sep/13/agrimpicture
718	https://content.guardianapis.com/world/2007/sep/13/japan.justinmccurry	world/2007/sep/13/japan.justinmccurry	False	pillar/news	News	world	World news	article	2007-09-12T23:04:47Z	Japan's PM quits after scandals and poll defeat	https://www.theguardian.com/world/2007/sep/13/japan.justinmccurry
719	https://content.guardianapis.com/commentisfree/2007/dec/12/comment.alqaida	commentisfree/2007/dec/12/comment.alqaida	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-12T00:17:26Z	Leader: Death in Algiers	https://www.theguardian.com/commentisfree/2007/dec/12/comment.alqaida
720	https://content.guardianapis.com/uk/2007/dec/11/military.afghanistan	uk/2007/dec/11/military.afghanistan	False	pillar/news	News	uk-news	UK news	article	2007-12-11T23:59:37Z	Brown commits British troops for the foreseeable future	https://www.theguardian.com/uk/2007/dec/11/military.afghanistan
721	https://content.guardianapis.com/media/2007/apr/13/abcs.pressandpublishing1	media/2007/apr/13/abcs.pressandpublishing1	False	pillar/news	News	media	Media	article	2007-04-13T12:43:37Z	Sunday Times hit in tough market	https://www.theguardian.com/media/2007/apr/13/abcs.pressandpublishing1
722	https://content.guardianapis.com/world/2007/dec/12/2	world/2007/dec/12/2	False	pillar/news	News	world	World news	article	2007-12-12T16:05:31Z	Peru's former president jailed for abuse of office	https://www.theguardian.com/world/2007/dec/12/2
723	https://content.guardianapis.com/politics/2007/nov/02/immigrationpolicy.ukcrime	politics/2007/nov/02/immigrationpolicy.ukcrime	False	pillar/news	News	politics	Politics	article	2007-11-02T10:39:08Z	Liam Byrne had unblemished record	https://www.theguardian.com/politics/2007/nov/02/immigrationpolicy.ukcrime
724	https://content.guardianapis.com/news/2007/oct/05/leadersandreply.mainsection1	news/2007/oct/05/leadersandreply.mainsection1	False	pillar/news	News	theguardian	From the Guardian	article	2007-10-04T23:01:07Z	Letter: Legal aid costs	https://www.theguardian.com/news/2007/oct/05/leadersandreply.mainsection1
725	https://content.guardianapis.com/uk/2007/dec/11/transport.immigrationpolicy	uk/2007/dec/11/transport.immigrationpolicy	False	pillar/news	News	uk-news	UK news	article	2007-12-11T23:59:37Z	Fuel protesters threaten demos at refineries	https://www.theguardian.com/uk/2007/dec/11/transport.immigrationpolicy
726	https://content.guardianapis.com/uk/2007/jul/04/terrorism.immigrationpolicy	uk/2007/jul/04/terrorism.immigrationpolicy	False	pillar/news	News	uk-news	UK news	article	2007-07-04T22:58:02Z	Alternative to control orders may top new agenda	https://www.theguardian.com/uk/2007/jul/04/terrorism.immigrationpolicy
727	https://content.guardianapis.com/news/audio/2007/mar/08/lord.allderdice.talks.to.david.batty	news/audio/2007/mar/08/lord.allderdice.talks.to.david.batty	False	pillar/news	News	news	News	audio	2007-03-08T11:48:05Z	Lord Allderdice talks to David Batty	https://www.theguardian.com/news/audio/2007/mar/08/lord.allderdice.talks.to.david.batty
728	https://content.guardianapis.com/commentisfree/2007/sep/06/germanyslossofinnocence	commentisfree/2007/sep/06/germanyslossofinnocence	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-09-06T14:30:00Z	Germany's loss of innocence	https://www.theguardian.com/commentisfree/2007/sep/06/germanyslossofinnocence
729	https://content.guardianapis.com/commentisfree/2007/nov/13/politics.terrorism	commentisfree/2007/nov/13/politics.terrorism	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-13T00:17:41Z	Leader: Fit for global purpose	https://www.theguardian.com/commentisfree/2007/nov/13/politics.terrorism
730	https://content.guardianapis.com/commentisfree/2007/nov/13/comment.conservatives	commentisfree/2007/nov/13/comment.conservatives	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-13T00:17:42Z	Beatrix Campbell: Culture victims	https://www.theguardian.com/commentisfree/2007/nov/13/comment.conservatives
731	https://content.guardianapis.com/commentisfree/2007/nov/12/thelimitsofinfluence	commentisfree/2007/nov/12/thelimitsofinfluence	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-12T16:00:05Z	The limits of influence	https://www.theguardian.com/commentisfree/2007/nov/12/thelimitsofinfluence
732	https://content.guardianapis.com/world/2007/jun/14/indonesia.terrorism	world/2007/jun/14/indonesia.terrorism	False	pillar/news	News	world	World news	article	2007-06-13T23:11:28Z	Indonesian police arrest Islamist leader	https://www.theguardian.com/world/2007/jun/14/indonesia.terrorism
